Point,Type,NAME,KIND,TELEPHONE,ADMINCODE,ADDRESS
"[[121.10887584000002, 31.15119685499997]]",7,曲水园西大门,7300,,310118,
"[[121.13155529999997, 31.15159640999999]]",7,夏阳湖,7300,,310118,青舟路
"[[121.45388112, 31.153297455000047]]",7,龙华滨江休闲广场,7380,,310104,滨江路
"[[121.39101360000004, 31.153949459999993]]",7,古美人口文化公园,7300,,310112,平南路与莲花路交叉口西南角
"[[121.39218234, 31.154228324999973]]",7,闵行市民文化广场,7380,,310112,莲花路
"[[121.13061318000001, 31.15424330999997]]",7,崧泽广场,7380,,310118,
"[[121.41588402, 31.155640425000016]]",7,康健绿苑,7380,,310104,浦北路
"[[121.56520967999998, 31.15571714999997]]",7,御桥广场,7380,,310115,御山路
"[[121.34902752000002, 31.155965640000012]]",7,闵行市民文化广场,7380,,310112,青年路
"[[121.34385845999998, 31.156364970000013]]",7,闵行市民文化广场,7380,,310112,七莘路
"[[121.40811558000001, 31.157172809999974]]",7,杜鹃园中心花园,7380,,310104,
"[[121.71349403999997, 31.15773360000001]]",7,八灶格邦公园,7300,,310115,川六公路1185号
"[[121.56612947999997, 31.15789578000002]]",7,民乐苑下沉式广场,7380,,310115,御青路328弄
"[[121.12970094000002, 31.158429345000023]]",7,北菁园,7300,,310118,华科路400号
"[[121.34654244000001, 31.15874870999998]]",7,闵行市民文化广场,7380,,310112,漕宝路
"[[121.35640860000001, 31.15985638499997]]",7,七宝双拥广场,7380,,310112,漕宝路
"[[121.35687804000005, 31.159926000000045]]",7,闵行文化公园南门,7300,,310112,漕宝路
"[[121.10734278000001, 31.15993023000004]]",7,城北绿地,7380,021-59721831,310118,万寿二路
"[[121.36796766000003, 31.16032695]]",7,华诺广场,7380,,310112,
"[[121.48550351999997, 31.162510395000005]]",7,长青园,7300,,310115,长清路
"[[121.53440322000003, 31.164191685000027]]",7,三林世博主题公园,7300,,310115,大道站路与东书房路交叉口东北角
"[[121.49414352000004, 31.164844320000025]]",7,三林科普文化长廊,7380,,310115,杨思路
"[[121.48611533999997, 31.16492095499997]]",7,华城广场,7380,,310115,长清路
"[[121.41781469999995, 31.16497688999998]]",7,康健园南门,7300,021-64365081,310104,冠生园路458
"[[121.42009925999997, 31.165230555000008]]",7,康健园东门,7300,021-64365081,310104,冠生园路418
"[[121.37795657999997, 31.165745264999963]]",7,闵行市民文化广场,7380,,310112,
"[[121.41748439999998, 31.165756289999987]]",7,康健园,7300,021-64365081,310104,桂林路91号
"[[121.33334069999998, 31.165919955000028]]",7,闵行市民文化广场,7380,,310112,沪星路289弄顺恒国际商业广场
"[[121.41463121999999, 31.16597355000002]]",7,康健园西门,7300,,310104,桂林路91号
"[[121.48077725999998, 31.165995374999962]]",7,上钢文化休闲走廊,7380,,310115,
"[[121.70379347999999, 31.166340570000013]]",7,合园,7380,,310115,川展路
"[[121.41388026000003, 31.166382690000034]]",7,桂林公园南门,7300,021-64360042,310104,桂林路128
"[[121.41946872000003, 31.16674953000001]]",7,康健园北门,7300,021-64365081,310104,康健路
"[[121.61355011999996, 31.166780985000038]]",7,风筝广场,7380,,310115,
"[[121.41328968000002, 31.167291645000013]]",7,桂林公园,7300,021-64830915,310104,桂林路138
"[[121.41238859999997, 31.167740610000035]]",7,桂林公园西北门,7300,021-64360042,310104,漕宝路188
"[[121.48463016, 31.16784527999999]]",7,德州休闲绿地,7380,,310115,德州路338
"[[121.36170023999998, 31.167846134999973]]",7,明泉璞园,7380,,310112,
"[[121.35632490000002, 31.168419840000013]]",7,闵行文化公园,7300,021-54860606,310112,吴中路2019
"[[121.47606108000002, 31.168450845000002]]",7,济阳公园南门,7300,021-58452940,310115,济阳路
"[[121.41379997999996, 31.168451474999966]]",7,桂林公园北门,7300,,310104,桂林路138
"[[121.49381195999996, 31.168961235000044]]",7,上南公园,7300,021-58322524,310115,德州路198号
"[[121.35453623999999, 31.169190735000026]]",7,闵行文化公园北门,7300,,310112,吴中路
"[[121.49694323999996, 31.169260395000016]]",7,上南公园东门,7300,021-58322524,310115,洪山路南端川杨河边
"[[121.49739468000001, 31.169301749999974]]",7,川杨河休闲绿地,7380,,310115,洪山路
"[[121.47558948, 31.16955897000003]]",7,济阳公园西门,7300,021-58452940,310115,
"[[121.48464995999996, 31.16971440000001]]",7,德州路绿地,7380,,310115,德州路
"[[121.34559401999996, 31.169785455000028]]",7,闵行市民文化广场,7380,,310112,航新路
"[[121.54691231999996, 31.16988148499998]]",7,联勤广场,7380,,310115,
"[[121.27431114000004, 31.170130020000027]]",7,徐泾广场,7380,,310118,京华路
"[[121.49305902, 31.170368295000024]]",7,上南公园北门,7300,,310115,德州路198
"[[121.50395802000003, 31.17054068999999]]",7,云台路绿地,7380,,310115,
"[[121.39585812000003, 31.170877380000046]]",7,漕河泾开发区公园,7300,021-64851297,310104,桂果路601号
"[[121.47537852000005, 31.17135748499998]]",7,济阳公园,7300,021-58452940,310115,耀华路600
"[[121.4745858, 31.172474655000045]]",7,济阳公园北门,7300,021-58452940,310115,耀华路600
"[[121.43167578, 31.172779485000042]]",7,漕溪公园南门,7300,021-64380513,310104,漕溪路与漕东三路交叉口东北角
"[[121.53785454000004, 31.173007184999964]]",7,南新小区休闲绿地,7380,,310115,陈春路
"[[121.43158631999998, 31.17392936999997]]",7,漕溪公园,7300,021-64380513|021-64380513,310104,漕溪路203
"[[121.43101517999997, 31.173948405000036]]",7,漕溪公园西门,7300,021-64380513,310104,漕溪路203
"[[121.55197823999998, 31.174182764999976]]",7,鹏海（鹏飞路）广场,7380,,310115,
"[[121.48390692000002, 31.175279505000038]]",7,长青公园南门,7300,021-68589980,310115,昌里路长清路路口
"[[121.42941300000001, 31.175325989999976]]",7,漕溪中星绿地,7380,,310104,漕溪路198
"[[121.34277935999995, 31.17546773999998]]",7,航华公园,7300,021-64200282,310112,航新路600号
"[[121.49582850000002, 31.175473994999965]]",7,蔓趣公园南门,7300,021-58833302,310115,洪山路237弄20支弄内
"[[121.56717311999999, 31.17556242]]",7,五星广场,7380,,310115,
"[[121.67930033999997, 31.175574390000012]]",7,界龙园,7300,,310115,界龙大道285
"[[121.38189894000003, 31.17558460499997]]",7,闵行市民文化广场,7380,,310112,万源路2800
"[[121.48417781999997, 31.176239805]]",7,长青公园,7300,021-68589980,310115,昌里路长清路路口
"[[121.37284673999996, 31.17627103500001]]",7,虹桥锦绣绿地,7380,,310112,金汇南路
"[[121.49622, 31.176334710000038]]",7,蔓趣公园,7300,021-58833302,310115,洪山路195
"[[121.48349544, 31.176457785000007]]",7,长青公园北门,7300,021-68589980,310115,
"[[121.49537688000004, 31.176562095000023]]",7,蔓趣公园西门,7300,021-58833302,310115,洪山路195
"[[121.67859150000004, 31.176575145000037]]",7,界龙园西北门,7300,,310115,
"[[121.68014849999997, 31.176742139999998]]",7,界龙园东门,7300,,310115,
"[[121.42119780000002, 31.176852750000002]]",7,田林中心绿地,7300,,310104,田林东路414弄25－3临
"[[121.67959950000002, 31.17686309999997]]",7,界龙园北门,7300,,310115,界龙大道285
"[[121.37479470000002, 31.17690904500004]]",7,蒲汇亲水绿地,7380,,310112,吴中路
"[[121.37322599999999, 31.177160055000027]]",7,井亭绿地,7380,,310112,金雨路
"[[121.38257753999996, 31.177252799999973]]",7,虹桥镇休闲绿地健身苑,7380,,310112,万源路
"[[121.74281694000001, 31.177852650000045]]",7,江镇市民广场公园南门,7300,,310115,晨阳路
"[[121.50581417999996, 31.177892474999965]]",7,东明路绿地,7380,,310115,
"[[121.74177672, 31.178462579999973]]",7,江镇市民广场公园西门,7300,,310115,川南奉公路
"[[121.74292691999996, 31.178792294999987]]",7,江镇市民广场公园,7300,,310115,晨阳路23临
"[[121.77579492000004, 31.179540915000022]]",7,上海地质生态大观园,7300,021-33935562,310115,华洲路南1号
"[[121.74285690000002, 31.179621914999974]]",7,江镇市民广场公园北门,7300,,310115,晚霞路
"[[121.62241656000002, 31.18079884500001]]",7,张江镇劳动文化广场,7380,,310115,殷北路328临
"[[121.52690117999997, 31.181735925000005]]",7,大华北公园,7300,,310115,
"[[121.46537843999997, 31.182376050000034]]",7,后滩公园西门,7300,,310115,世博大道
"[[121.45968791999996, 31.183226864999998]]",7,徐汇滨江公共开放空间,7380,,310104,滨江大道3222号
"[[121.55048424, 31.183355519999985]]",7,浦东新区北蔡镇双拥广场,7380,,310115,莲安西路
"[[121.52599847999997, 31.183512975000045]]",7,北蔡大华文化休闲广场,7380,021-50910676,310115,北艾路
"[[121.47508836000002, 31.183672184999985]]",7,新能源主题公园,7300,021-68872062,310115,塘子泾路191临
"[[121.46523911999998, 31.18380605999996]]",7,后滩公园,7300,,310115,世博大道2200
"[[121.45888674000001, 31.183815645000042]]",7,上海西岸音乐节,7380,,310104,龙腾大道
"[[121.36535009999999, 31.183950825000036]]",7,金汇绿地,7380,,310112,红松路
"[[121.54291073999997, 31.184505765000033]]",7,博华园,7380,,310115,
"[[121.65076277999998, 31.184552294999975]]",7,环东公园南门,7300,,310115,
"[[121.65122195999996, 31.18472136000002]]",7,环东公园东南门,7300,,310115,
"[[121.65060294, 31.18558203]]",7,环东公园,7300,,310115,
"[[121.58246898000002, 31.1856003]]",7,曙光绿地,7380,,310115,毕升路338
"[[121.46930855999999, 31.18573304999997]]",7,后滩公园东门,7300,,310115,世博大道2200
"[[121.55719283999996, 31.18592087999997]]",7,莲溪广场,7380,,310115,莲溪路
"[[121.62701718, 31.18602631499999]]",7,孙桥文化公园,7300,,310115,孙桥路185
"[[121.48791948000002, 31.186175354999975]]",7,世博轴广场,7380,,310115,上南路
"[[121.56091506000001, 31.186201950000044]]",7,北蔡休闲绿地南园,7380,,310115,北中路
"[[121.65020369999999, 31.186382310000045]]",7,环东公园北门,7300,,310115,三灶路1118识别
"[[121.45016141999999, 31.186451745000017]]",7,东安公园南门,7300,021-64274531,310104,龙华路
"[[121.44984119999995, 31.18709133]]",7,东安公园,7300,021-64274531,310104,中山南二路811
"[[121.47391871999996, 31.18734085500004]]",7,世博公园西南门,7300,,310115,
"[[121.56078455999995, 31.187440934999973]]",7,北蔡休闲绿地,7380,,310115,北中路571
"[[121.43350818000002, 31.18765355999998]]",7,上海电影广场4号门,7380,,310104,漕溪北路595号
"[[121.47880859999998, 31.187688929999975]]",7,世博公园西门,7300,,310115,世博大道1750
"[[121.43433005999998, 31.187765024999965]]",7,上海电影广场3号门,7380,,310104,漕溪北路595号
"[[121.48107624000002, 31.187805255000008]]",7,世博公园东南门,7300,,310115,世博大道1700
"[[121.65429582000002, 31.187914110000044]]",7,环东广场,7380,,310115,
"[[121.44967163999996, 31.188061215000047]]",7,东安公园北门,7300,021-64274531,310104,中山南二路811
"[[121.43254607999998, 31.18810167000002]]",7,上海电影广场西门,7380,,310104,漕溪北路959
"[[121.43332782000002, 31.188173084999978]]",7,上海电影广场,7380,021-33682222,310104,漕溪北路595号
"[[121.44417119999996, 31.18882229999996]]",7,憩园,7300,,310104,宛平南路600号
"[[121.4508645, 31.1889033]]",7,红枫苑,7380,,310104,中山南二路790
"[[121.433859, 31.189103729999974]]",7,上海电影广场2号门,7380,,310104,漕溪北路595号
"[[121.48149743999997, 31.189305689999987]]",7,世博公园,7300,,310115,世博大道1750
"[[121.56499799999997, 31.189662270000003]]",7,中界生活广场,7380,,310115,北蔡镇中心路219号
"[[121.50242099999996, 31.190156235000018]]",7,临沂公园,7300,021-58700024,310115,东方路3683
"[[121.67630441999998, 31.190312564999985]]",7,盛境,7380,,310115,华夏三路
"[[121.48711632000001, 31.190720805000012]]",7,庆典广场,7380,,310115,世博大道1368号世博源LM层
"[[121.43005091999996, 31.191505920000047]]",7,光启公园,7300,021-64381780,310104,南丹路17－1临
"[[121.51538657999998, 31.19153337000001]]",7,白莲泾休闲绿地,7300,,310115,齐恒路
"[[121.52749428000001, 31.191654374999985]]",7,由由公园,7300,,310115,严中路388弄
"[[121.49160173999996, 31.19204313]]",7,世博公园东门,7300,,310115,
"[[121.39013448000003, 31.192075620000022]]",7,名都城音乐广场,7380,,310112,
"[[121.69556945999996, 31.19229625499998]]",7,川沙公园西南门,7300,,310115,南桥路538
"[[121.68619613999996, 31.19263316999997]]",7,妙沁苑,7380,,310115,新川路
"[[121.64336388000001, 31.192699814999976]]",7,华夏公园西大门,7300,,310115,华夏东路185
"[[121.69824498, 31.192831620000046]]",7,川沙公园南门,7300,021-58982285,310115,南桥路458
"[[121.69598868, 31.192875270000016]]",7,川沙公园,7300,021-58982285,310115,城南路437号
"[[121.47343182, 31.19322096000002]]",7,南园滨江绿地东区,7300,,310101,
"[[121.47149807999996, 31.193247780000018]]",7,南园滨江绿地南门,7300,,310101,
"[[121.69590875999997, 31.193525025000042]]",7,川沙公园北门,7300,021-58926539,310115,城南路437号
"[[121.64662926000001, 31.193694854999972]]",7,华夏公园南门,7300,,310115,华夏东路285号（临）
"[[121.46940432, 31.193954460000047]]",7,高尔夫广场,7380,,310101,江滨路
"[[121.46867334000001, 31.194473354999992]]",7,咖啡广场,7380,,310101,开平路
"[[121.47147917999999, 31.19493802499998]]",7,南园滨江绿地东门,7300,,310101,
"[[121.46913468, 31.195094220000026]]",7,外滩广场,7380,,310101,打浦路
"[[121.64500116000005, 31.195116134999974]]",7,华夏公园,7300,021-50200586,310115,华夏东路285号临
"[[121.47078798000001, 31.195136925000007]]",7,南园滨江绿地,7300,021-63038324,310101,龙华东路800号
"[[121.62622571999998, 31.19527116000001]]",7,张衡公园南门,7300,,310115,
"[[121.46964588, 31.195455120000045]]",7,白鸽广场,7380,,310101,打浦路
"[[121.55020289999999, 31.19572925999999]]",7,培花公园,7300,,310115,芳草路
"[[121.69277441999998, 31.195959839999972]]",7,川沙广场,7380,,310115,川沙路
"[[121.47041772, 31.19602648499998]]",7,南园滨江绿地北门,7300,,310101,
"[[121.62597588, 31.196180879999964]]",7,张衡公园,7300,,310115,张衡路2380
"[[121.70254823999998, 31.19656297499996]]",7,川沙古城墙公园,7300,021-58982785,310115,新川路171号
"[[121.62465737999997, 31.19666233500001]]",7,张衡公园北门,7300,,310115,张衡路2380
"[[121.42731528, 31.19759887499996]]",7,乐山绿地,7300,,310104,乐山路35临
"[[121.42683413999998, 31.197697919999985]]",7,乐山绿地西门,7300,,310104,乐山路37临
"[[121.42208376000005, 31.198049145000002]]",7,番禺绿地,7380,,310104,虹桥路637号
"[[121.42754585999998, 31.198149090000012]]",7,乐山绿地北门,7300,,310104,乐山路35临
"[[121.45522661999996, 31.19884942499996]]",7,日晖绿地,7380,,310104,
"[[121.47264414000001, 31.198900545000015]]",7,世博林绿地,7380,,310101,中山南一路
"[[121.43812914, 31.19918805]]",7,徐家汇公园,7300,021-64374553,310104,肇嘉浜路889号
"[[121.46061852000004, 31.199768955000014]]",7,茶陵绿地,7380,,310104,茶陵北路
"[[121.69703664000002, 31.200300089999995]]",7,北城绿地,7380,,310115,北城壕路
"[[121.39866738000003, 31.201255935000034]]",7,新虹桥中心花园南门,7300,,310105,虹桥路
"[[121.62777210000003, 31.201474905000033]]",7,休闲广场,7380,,310115,益江路
"[[121.40087579999997, 31.20180439500003]]",7,新虹桥中心花园,7300,021-62753869,310105,延安西路2238
"[[121.61115936000003, 31.20216425999996]]",7,紫薇公园南门,7300,021-58956685,310115,高斯路
"[[121.3924914, 31.202178975000024]]",7,延虹绿地,7300,021-62091726,310105,虹桥路古北路口
"[[121.41323459999998, 31.202211554999966]]",7,虹桥体育公园,7300,021-62950963,310105,长顺路58
"[[121.43889107999998, 31.202288370000016]]",7,凯文绿地,7380,,310104,
"[[121.17284009999997, 31.202365545000006]]",7,福泉山广场,7380,,310118,回龙支二路
"[[121.55208390000001, 31.20247696499999]]",7,新都汇美食休闲广场,7380,,310115,白杨路616号
"[[121.61081933999996, 31.202484120000047]]",7,紫薇公园,7300,021-58956685,310115,紫薇路60号
"[[121.43759814000002, 31.20254595000001]]",7,衡山公园,7300,021-64727577,310104,广元路2
"[[121.40227457999998, 31.202763075000036]]",7,新虹桥中心花园东门,7300,021-62753869,310105,伊梨路97
"[[121.61022911999999, 31.202943839999982]]",7,紫薇公园北门,7300,021-58956685,310115,紫薇路60
"[[121.39896672000002, 31.203254700000034]]",7,新虹桥中心花园北门,7300,021-62753869,310105,延安西路2238
"[[121.41820565999998, 31.203420209999962]]",7,法华牡丹园,7380,,310105,安顺路
"[[121.23169596000002, 31.203934875]]",7,新木桥村文化广场,7380,,310118,
"[[121.35259817999996, 31.20398793000004]]",7,枫香绿语,7380,,310105,新潮路
"[[121.58063766000001, 31.204150334999976]]",7,张江艺术公园南门,7300,021-51345058,310115,祖冲之路419号
"[[121.51201392, 31.204217475000025]]",7,南浦大桥引桥绿地,7380,,310115,龙阳路
"[[121.61492333999998, 31.20427610999999]]",7,怡园,7380,,310115,张江路
"[[121.41007776000001, 31.204365029999977]]",7,东华大学延安路校区－毕业纪念林,7380,,310105,中山西路849东华大学延安路校区内
"[[121.64511851999998, 31.204390095000008]]",7,香梅和平御园,7300,,310115,唐丰路
"[[121.48955316000001, 31.20444081000003]]",7,成都活水公园,7300,,310101,保屯路
"[[121.51094993999999, 31.205193794999982]]",7,南浦广场公园,7300,021-58894432,310115,浦东南路2277号
"[[121.58064864000002, 31.205760524999977]]",7,张江艺术公园,7300,021-51345058,310115,祖冲之路419号
"[[121.58164925999995, 31.205760975000015]]",7,张江艺术公园东门,7300,021-51345058,310115,
"[[121.39922628, 31.205803230000047]]",7,新虹桥广场,7380,,310105,兴义路48
"[[121.54921721999997, 31.205850075000015]]",7,花木公园,7300,021-50451366|021-68453442,310115,杜鹃路332
"[[121.43011194000002, 31.20614104500002]]",7,华山儿童公园,7300,021-62525225,310105,华山路1575
"[[121.38612498000002, 31.206400379999984]]",7,伊水园,7380,,310105,水城路
"[[121.57928820000001, 31.206760019999987]]",7,张江艺术公园北门,7300,021-51345058,310115,
"[[121.48714727999999, 31.20684498]]",7,蓬莱公园2号门,7300,021-63162567,310101,南车站路350边门
"[[121.5786978, 31.207009770000045]]",7,张江碧波公园,7300,,310115,春晓路
"[[121.61076173999999, 31.20707420999996]]",7,张江科技文化广场,7380,,310115,张江路610号
"[[121.64991137999996, 31.20761169000002]]",7,佳唐休闲广场,7380,,310115,唐安路
"[[121.40080487999997, 31.20798118500004]]",7,虹桥公园,7300,021-62599446,310105,遵义路101号
"[[121.38549515999995, 31.208079870000034]]",7,水霞公园南门,7300,,310105,仙霞路505
"[[121.57827822000002, 31.208189714999975]]",7,诺贝尔湖绿地,7380,,310115,碧波路
"[[121.54384692, 31.208200965000017]]",7,花木玉兰广场（南）,7380,,310115,玉兰路
"[[121.48711073999999, 31.208365799999978]]",7,蓬莱公园,7300,021-63162567|021-63162567,310101,南车站路350
"[[121.22290332000001, 31.208380110000007]]",7,凤溪公园,7300,,310118,
"[[121.48586513999996, 31.20843226499997]]",7,蓬莱公园3号门,7300,021-63162567,310101,南车站路350后门
"[[121.4638362, 31.208491845000015]]",7,日月光中心中庭花园,7380,,310101,徐家汇路618号日月光中心广场
"[[121.48799615999997, 31.208638770000004]]",7,蓬莱公园东门,7300,021-63162567,310101,南车站路350
"[[121.42793735999996, 31.208756175000037]]",7,华山绿地,7380,021-62813135,310105,华山路1500临
"[[121.54332923999996, 31.20884018999997]]",7,花木玉兰广场（北）,7380,,310115,玉兰路
"[[121.38557489999998, 31.208849415000024]]",7,水霞公园,7300,021-62740298,310105,仙霞路505号
"[[121.58354250000002, 31.20900214499996]]",7,科苑绿地,7380,,310115,科苑路
"[[121.50488664000004, 31.209088229999978]]",7,欧典广场,7380,,310115,浦明路1888号
"[[121.47431939999998, 31.20937069499999]]",7,丽园公园,7300,,310101,局门路丽园路路口
"[[121.57757856000003, 31.20951955499996]]",7,张江园区斜轴绿地,7380,,310115,碧波路
"[[121.41149129999998, 31.21027559999999]]",7,天山公园南门,7300,,310105,延安西路1731
"[[121.61551571999996, 31.210355475000025]]",7,广兰公园,7300,,310115,广兰路965
"[[121.28242661999997, 31.21088080499997]]",7,诸翟公园,7300,,310112,运乐路188
"[[121.55788170000002, 31.21110909000003]]",7,东京街美食广场,7380,,310115,芳甸路1188弄1～4号证大喜玛拉雅中心B2楼
"[[121.45892562000003, 31.211411850000033]]",7,绍兴公园,7300,021-64371615,310101,绍兴路62号甲
"[[121.41280422, 31.21150756499996]]",7,凯桥绿地西门,7300,,310105,
"[[121.41350585999996, 31.211908740000023]]",7,凯桥绿地,7300,021-62256209,310105,延安西路与凯旋路交叉口东北角
"[[121.72872005999997, 31.211955539999988]]",7,营房村社区文化广场,7380,,310115,川杨河路
"[[121.41150156000003, 31.212464895000032]]",7,天山公园,7300,021-62594887,310105,延安西路1731号
"[[121.41300473999996, 31.212587564999968]]",7,凯桥绿地西北门,7300,,310105,
"[[121.41241344, 31.212596474999994]]",7,天山公园北门,7300,,310105,凯旋路657临
"[[121.41409716000004, 31.213179359999994]]",7,凯桥绿地东门,7300,,310105,
"[[121.64992001999997, 31.21333807499998]]",7,望园,7380,,310115,唐陆公路
"[[121.28360561999999, 31.213659059999983]]",7,友谊林,7380,,310112,纪翟路
"[[121.41381672, 31.213718685000032]]",7,凯桥绿地北门,7300,,310105,
"[[121.54617126000001, 31.214062125000027]]",7,世纪公园7号门,7300,021-38760588,310115,花木路与海桐路交叉路口
"[[121.53946679999996, 31.214184119999995]]",7,世纪公园8号门,7300,021-83760588,310115,花木路409号
"[[121.36415454000002, 31.21446352500002]]",7,虹康绿地休闲广场,7380,,310105,泉口路
"[[121.45755275999994, 31.214518290000022]]",7,上海文化广场,7380,021-54619961,310101,复兴中路597号
"[[121.38621371999999, 31.214765924999995]]",7,天原公园,7300,021-62525225,310105,水城路735号
"[[121.55248116000001, 31.214889269999986]]",7,世纪公园6号门,7300,021-83760588,310115,花木路1109号
"[[121.72890096000003, 31.215554819999987]]",7,蔡路公园,7300,,310115,蔡路派出所西侧
"[[121.55667785999998, 31.216223835000008]]",7,世纪公园5号门,7300,021-83760588,310115,花木路1159
"[[121.60663415999997, 31.21693316999999]]",7,张江团结绿地,7300,,310115,
"[[121.5247203, 31.217185620000006]]",7,塘桥公园南门,7300,,310115,
"[[121.54780439999996, 31.21759309499997]]",7,世纪公园,7300,021-83760588,310115,锦绣路1001号
"[[121.46598161999995, 31.217682600000003]]",7,复兴公园南门,7300,,310101,复兴中路516
"[[121.51178081999998, 31.217730524999972]]",7,张家浜滨河路绿地,7380,,310115,张家浜路
"[[121.43791998, 31.218011235000017]]",7,华山花园,7380,,310106,
"[[121.35734855999999, 31.218363540000034]]",7,新泾公园南门,7300,021-62394714,310105,新渔路480临
"[[121.55658804000001, 31.21843315500002]]",7,世纪公园4号门,7300,021-83760588,310115,芳甸路858
"[[121.46622209999995, 31.21847275500001]]",7,复兴公园东门,7300,,310101,重庆南路208
"[[121.46513976000003, 31.218730695000037]]",7,复兴公园－大草坪,7380,,310101,复兴中路516号复兴公园内
"[[121.54326102, 31.21878739500002]]",7,世纪公园1号门,7300,021-83760588,310115,锦绣路1001号
"[[121.46473889999999, 31.218799949999994]]",7,复兴公园,7300,021-53861069,310101,复兴中路516
"[[121.52416175999997, 31.21881637500002]]",7,塘桥公园,7300,021-50909560,310115,东方路1260号
"[[121.4546067, 31.219001369999962]]",7,卡西欧广场,7380,,310101,淮海中路
"[[121.45238172000002, 31.21900731000001]]",7,襄阳公园,7300,021-54042208,310104,淮海中路1008号
"[[121.35751811999998, 31.21917286500003]]",7,新泾公园,7300,021-62394714,310105,天山西路455临
"[[121.46299506000003, 31.219326585000047]]",7,复兴公园西门,7300,021-63720662,310101,皋兰路2甲
"[[121.46483916000003, 31.219349940000026]]",7,复兴公园－沉床花坛,7380,,310101,复兴中路516号复兴公园内
"[[121.52496960000002, 31.21942941000003]]",7,塘桥公园东门,7300,,310115,东方路1260号
"[[121.46388714000003, 31.21950815999997]]",7,复兴公园－玫瑰园,7380,,310101,皋兰路2甲复兴公园内
"[[121.35745818, 31.21970269499999]]",7,新泾公园北门,7300,021-62394714,310105,天山西路455临
"[[121.45603986, 31.219783740000036]]",7,淮茂绿地,7380,,310101,淮海中路
"[[121.46351634, 31.219817354999975]]",7,复兴公园－春广场,7380,,310101,皋兰路2甲复兴公园内
"[[121.74988446, 31.219821674999977]]",7,合庆镇直属村文化广场,7380,,310115,凌行路391临
"[[121.46514156, 31.220440830000047]]",7,复兴公园北门,7300,021-63720662,310101,雁荡路109
"[[121.39609608, 31.22051728499998]]",7,虹桥河滨公园南门,7300,,310105,长宁路2028临
"[[121.46649858, 31.220564940000013]]",7,玉兰园,7380,,310101,重庆南路南昌路路口
"[[121.49401049999996, 31.220955495]]",7,东门广场,7380,,310101,中华路
"[[121.47286194, 31.221264509999987]]",7,太平桥公园,7300,,310101,自忠路顺昌路路口
"[[121.54728419999999, 31.22139145500001]]",7,世纪公园2号门,7300,021-83760588,310115,锦绣路901号
"[[121.39382753999998, 31.221458055000014]]",7,长风壹号绿地,7380,,310107,大渡河路251
"[[121.39556633999996, 31.221497070000044]]",7,虹桥河滨公园西门,7300,,310105,
"[[121.395906, 31.221646784999997]]",7,虹桥河滨公园,7300,,310105,长宁路2028临
"[[121.32850842000002, 31.22169309000001]]",7,华漕公园,7300,021-62204286,310112,东华美路5号
"[[121.50152658000002, 31.22169763500003]]",7,老码头广场,7380,021-61313238,310101,中山南路505号老码头
"[[121.53913667999998, 31.22177170500003]]",7,世纪广场,7380,,310115,世纪大道
"[[121.41681372, 31.221811395000028]]",7,中山公园5号门,7300,,310105,
"[[121.41629261999996, 31.221870390000024]]",7,中山公园1号门,7300,021-62117994,310105,长宁路780
"[[121.43684790000003, 31.222697669999995]]",7,南京西路绿地,7380,,310106,南京西路
"[[121.46157539999999, 31.222814175000043]]",7,逸思园,7380,,310101,
"[[121.52761163999995, 31.22287771499997]]",7,竹园绿地,7380,,310115,
"[[121.55290308000002, 31.222977614999976]]",7,世纪公园3号门,7300,021-38760588,310115,锦绣路701号
"[[121.50659699999997, 31.223083049999996]]",7,老白渡滨江绿地,7380,,310115,滨江大道
"[[121.44139794, 31.223225789999994]]",7,静安公园三号门,7300,021-62483238,310106,华山路189号
"[[121.39318763999997, 31.223277450000005]]",7,长风公园一号门,7300,021-62453270,310107,大渡河路189号
"[[121.48529076000004, 31.22342396999996]]",7,小桃园街绿地,7380,,310101,小桃园街
"[[121.44355272000004, 31.223689559999997]]",7,静安公园二号门,7300,021-62483238,310106,
"[[121.41478944000002, 31.22372704499999]]",7,中山公园,7300,021-62117994|021-62525225,310105,长宁路780
"[[121.46759837999997, 31.223763135000045]]",7,四明里休闲广场,7380,,310101,淮海中路
"[[121.71502980000002, 31.22383284000004]]",7,火星文化公园,7300,,310115,蒋尹路
"[[121.44219966, 31.223847059999972]]",7,静安公园,7300,021-62483238,310106,南京西路1649号
"[[121.47337728000002, 31.224100409999973]]",7,淮海公园南门,7300,,310101,太仓路56
"[[121.36596209999999, 31.224237345000024]]",7,风铃绿地,7380,,310105,北翟路
"[[121.441428, 31.224455415000037]]",7,静安寺广场,7380,,310106,南京西路1661
"[[121.46426604000004, 31.22452462499999]]",7,触觉园,7380,021-53064233,310101,成都南路长乐路路口感觉园内
"[[121.46362308000003, 31.22455279500001]]",7,听觉园,7380,021-53064233,310101,成都南路长乐路路口感觉园内
"[[121.44195918, 31.224636359999998]]",7,静安公园一号门,7300,021-62483238,310106,南京西路1649号
"[[121.46440752000001, 31.22469530999999]]",7,感觉园,7300,021-53064233,310101,成都南路长乐路路口
"[[121.46392619999997, 31.224894210000016]]",7,博爱园,7380,021-53064233,310101,成都南路长乐路路口感觉园内
"[[121.39718472000001, 31.224914324999993]]",7,长风公园东门,7300,,310107,枣阳路839
